=== Piper NSys Analysis: zero1_3b ===
Warmup=2  Timed=5  TraceIters=3

======================================================================
  Rank: worker_process_256148.sqlite
======================================================================
File: worker_process_256148.sqlite
Warmup=2 excluded, Timed=5 analyzed, Trace=3 excluded
Timed window: 304.923s – 321.637s  (span=16.7s,  update events: 5)

  Phase Totals (timed window, % of all traced NVTX time)
  Phase               Total   % traced   per iter
  -------------- ----------  ---------  ---------
  fwd               9770.0ms      78.3%    1954.0ms
  bwd               2044.1ms      16.4%     408.8ms
  ag                 187.4ms       1.5%      37.5ms
  ar                  64.4ms       0.5%      12.9ms
  update             406.8ms       3.3%      81.4ms

  Per-Stage/Bucket Summary  (mean ± std aggregated over microbatches & iters)
  Note: N = total calls (iters × microbatches).  Collectives have N = iters.
  Operation              N  Mean/call      Std      Total
  ------------------ ----- ---------- -------- ----------
  AG      s0_b1          4      0.70ms    0.01ms       2.8ms
  AG      s0_b2          4      0.69ms    0.07ms       2.8ms
  AG      s0_b3          4      0.70ms    0.05ms       2.8ms
  AG      s0_b4          4      0.66ms    0.04ms       2.7ms
  AG      s0_b5          4      0.66ms    0.02ms       2.6ms
  AG      s0_b6          4      0.67ms    0.03ms       2.7ms
  AG      s0_b7          4      0.68ms    0.02ms       2.7ms
  AG      s0_b8          4      0.65ms    0.03ms       2.6ms
  AG      s0_b9          4      0.66ms    0.07ms       2.7ms
  AG      s0_b10         4      0.65ms    0.01ms       2.6ms
  AG      s0_b11         4      0.66ms    0.04ms       2.7ms
  AG      s0_b12         4      0.68ms    0.03ms       2.7ms
  AG      s0_b13         4      0.68ms    0.05ms       2.7ms
  AG      s0_b14         4      0.65ms    0.05ms       2.6ms
  AG      s0_b15         4      0.66ms    0.04ms       2.6ms
  AG      s0_b16         4      0.64ms    0.02ms       2.6ms
  AG      s0_b17         4      0.64ms    0.01ms       2.6ms
  AG      s0_b18         4      0.64ms    0.02ms       2.5ms
  AG      s0_b19         4      0.63ms    0.01ms       2.5ms
  AG      s0_b20         4      0.64ms    0.02ms       2.6ms
  AG      s0_b21         4      0.65ms    0.03ms       2.6ms
  AG      s0_b22         4      0.68ms    0.06ms       2.7ms
  AG      s0_b23         4      0.65ms    0.04ms       2.6ms
  AG      s0_b24         4      0.64ms    0.02ms       2.6ms
  AG      s0_b25         4      0.65ms    0.04ms       2.6ms
  AG      s0_b26         4      0.66ms    0.05ms       2.6ms
  AG      s0_b27         4      0.66ms    0.03ms       2.6ms
  AG      s0_b28         4      0.65ms    0.04ms       2.6ms
  AG      s0_b29         4      0.66ms    0.05ms       2.6ms
  AG      s0_b30         4      0.65ms    0.02ms       2.6ms
  AG      s0_b31         4      0.64ms    0.03ms       2.5ms
  AG      s0_b32         4      0.66ms    0.04ms       2.6ms
  AG      s0_b33         4      0.63ms    0.04ms       2.5ms
  AG      s0_b34         4      0.61ms    0.03ms       2.4ms
  AG      s0_b35         4      0.62ms    0.02ms       2.5ms
  AG      s2_b0          4      0.64ms    0.04ms       2.6ms
  AG      s2_b1          4      0.61ms    0.02ms       2.5ms
  AG      s2_b2          4      0.65ms    0.02ms       2.6ms
  AG      s2_b3          4      0.63ms    0.02ms       2.5ms
  AG      s2_b4          4      0.64ms    0.05ms       2.6ms
  AG      s2_b5          4      0.65ms    0.03ms       2.6ms
  AG      s2_b6          4      0.64ms    0.03ms       2.6ms
  AG      s2_b7          4      0.65ms    0.04ms       2.6ms
  AG      s2_b8          4      0.64ms    0.01ms       2.6ms
  AG      s2_b9          4      0.63ms    0.02ms       2.5ms
  AG      s2_b10         4      0.64ms    0.02ms       2.5ms
  AG      s2_b11         4      0.64ms    0.03ms       2.6ms
  AG      s2_b12         4      0.69ms    0.06ms       2.7ms
  AG      s2_b13         4      0.67ms    0.04ms       2.7ms
  AG      s2_b14         4      0.66ms    0.07ms       2.7ms
  AG      s2_b15         4      0.64ms    0.05ms       2.6ms
  AG      s2_b16         4      0.67ms    0.06ms       2.7ms
  AG      s2_b17         4      0.63ms    0.03ms       2.5ms
  AG      s2_b18         4      0.63ms    0.02ms       2.5ms
  AG      s2_b19         4      0.63ms    0.04ms       2.5ms
  AG      s2_b20         4      0.63ms    0.03ms       2.5ms
  AG      s2_b21         4      0.63ms    0.03ms       2.5ms
  AG      s2_b22         4      0.62ms    0.03ms       2.5ms
  AG      s2_b23         4      0.63ms    0.01ms       2.5ms
  AG      s2_b24         4      0.65ms    0.03ms       2.6ms
  AG      s2_b25         4      0.65ms    0.02ms       2.6ms
  AG      s2_b26         4      0.65ms    0.05ms       2.6ms
  AG      s2_b27         4      0.65ms    0.04ms       2.6ms
  AG      s2_b28         4      0.63ms    0.03ms       2.5ms
  AG      s2_b29         4      1.03ms    0.67ms       4.1ms
  AG      s2_b30         4      0.62ms    0.02ms       2.5ms
  AG      s2_b31         4      0.64ms    0.05ms       2.5ms
  AG      s2_b32         4      0.63ms    0.07ms       2.5ms
  AG      s2_b33         4      0.60ms    0.04ms       2.4ms
  AG      s2_b34         4      0.61ms    0.07ms       2.5ms
  AR      s0_b0          4      0.17ms    0.03ms       0.7ms
  AR      s0_b1          4      0.19ms    0.01ms       0.8ms
  AR      s0_b2          4      0.22ms    0.02ms       0.9ms
  AR      s0_b3          4      0.22ms    0.01ms       0.9ms
  AR      s0_b4          4      0.23ms    0.03ms       0.9ms
  AR      s0_b5          4      0.23ms    0.03ms       0.9ms
  AR      s0_b6          4      0.24ms    0.04ms       1.0ms
  AR      s0_b7          4      0.24ms    0.03ms       0.9ms
  AR      s0_b8          4      0.23ms    0.03ms       0.9ms
  AR      s0_b9          4      0.23ms    0.05ms       0.9ms
  AR      s0_b10         4      0.24ms    0.03ms       1.0ms
  AR      s0_b11         4      0.23ms    0.03ms       0.9ms
  AR      s0_b12         4      0.24ms    0.04ms       1.0ms
  AR      s0_b13         4      0.24ms    0.05ms       1.0ms
  AR      s0_b14         4      0.23ms    0.04ms       0.9ms
  AR      s0_b15         4      0.25ms    0.03ms       1.0ms
  AR      s0_b16         4      0.24ms    0.05ms       0.9ms
  AR      s0_b17         4      0.27ms    0.08ms       1.1ms
  AR      s0_b18         4      0.21ms    0.01ms       0.8ms
  AR      s0_b19         4      0.21ms    0.01ms       0.8ms
  AR      s0_b20         4      0.21ms    0.01ms       0.8ms
  AR      s0_b21         4      0.21ms    0.01ms       0.8ms
  AR      s0_b22         4      0.22ms    0.02ms       0.9ms
  AR      s0_b23         4      0.21ms    0.01ms       0.9ms
  AR      s0_b24         4      0.21ms    0.01ms       0.9ms
  AR      s0_b25         4      0.22ms    0.01ms       0.9ms
  AR      s0_b26         4      0.22ms    0.01ms       0.9ms
  AR      s0_b27         4      0.21ms    0.02ms       0.9ms
  AR      s0_b28         4      0.29ms    0.06ms       1.1ms
  AR      s0_b29         4      0.22ms    0.01ms       0.9ms
  AR      s0_b30         4      0.22ms    0.01ms       0.9ms
  AR      s0_b31         4      0.26ms    0.07ms       1.0ms
  AR      s0_b32         4      0.23ms    0.01ms       0.9ms
  AR      s0_b33         4      0.22ms    0.02ms       0.9ms
  AR      s0_b34         4      0.24ms    0.02ms       0.9ms
  AR      s0_b35         4      0.26ms    0.00ms       1.0ms
  AR      s2_b0          4      0.18ms    0.02ms       0.7ms
  AR      s2_b1          4      0.23ms    0.01ms       0.9ms
  AR      s2_b2          4      0.23ms    0.01ms       0.9ms
  AR      s2_b3          4      0.22ms    0.02ms       0.9ms
  AR      s2_b4          4      0.22ms    0.01ms       0.9ms
  AR      s2_b5          4      0.22ms    0.01ms       0.9ms
  AR      s2_b6          4      0.22ms    0.01ms       0.9ms
  AR      s2_b7          4      0.21ms    0.01ms       0.8ms
  AR      s2_b8          4      0.21ms    0.02ms       0.9ms
  AR      s2_b9          4      0.21ms    0.01ms       0.8ms
  AR      s2_b10         4      0.22ms    0.01ms       0.9ms
  AR      s2_b11         4      0.23ms    0.02ms       0.9ms
  AR      s2_b12         4      0.24ms    0.02ms       1.0ms
  AR      s2_b13         4      0.23ms    0.02ms       0.9ms
  AR      s2_b14         4      0.22ms    0.01ms       0.9ms
  AR      s2_b15         4      0.22ms    0.02ms       0.9ms
  AR      s2_b16         4      0.22ms    0.05ms       0.9ms
  AR      s2_b17         4      0.23ms    0.01ms       0.9ms
  AR      s2_b18         4      0.21ms    0.01ms       0.8ms
  AR      s2_b19         4      0.22ms    0.01ms       0.9ms
  AR      s2_b20         4      0.23ms    0.01ms       0.9ms
  AR      s2_b21         4      0.23ms    0.02ms       0.9ms
  AR      s2_b22         4      0.23ms    0.01ms       0.9ms
  AR      s2_b23         4      0.24ms    0.02ms       1.0ms
  AR      s2_b24         4      0.21ms    0.01ms       0.9ms
  AR      s2_b25         4      0.21ms    0.01ms       0.8ms
  AR      s2_b26         4      0.23ms    0.02ms       0.9ms
  AR      s2_b27         4      0.23ms    0.02ms       0.9ms
  AR      s2_b28         4      0.21ms    0.01ms       0.8ms
  AR      s2_b29         4      0.22ms    0.01ms       0.9ms
  AR      s2_b30         4      0.22ms    0.01ms       0.9ms
  AR      s2_b31         4      0.22ms    0.01ms       0.9ms
  AR      s2_b32         4      0.23ms    0.01ms       0.9ms
  AR      s2_b33         4      0.22ms    0.02ms       0.9ms
  AR      s2_b34         4      0.41ms    0.06ms       1.6ms
  UPDATE                 5     81.35ms   17.17ms     406.8ms

  High-Variance Per-Microbatch Operations  (CV > 40%, std > 3ms)
    BWD   s0_b21_mb2               mean= 26.91ms std= 15.95ms  CV=59%

  Collective: CPU Dispatch Time vs GPU Kernel Time
  Op               CPU total   CPU mean   GPU total  Inflation
  -------------- ----------- ---------- ----------- ----------
  AG    s0_b0           4.5ms      1.13ms        0.5ms       9.0x
  AG    s0_b1           2.8ms      0.70ms        2.8ms       1.0x
  AG    s0_b2           2.8ms      0.69ms        2.7ms       1.0x
  AG    s0_b3           2.8ms      0.70ms        1.1ms       2.6x
  AG    s0_b4           2.7ms      0.66ms        0.9ms       2.8x
  AG    s0_b5           2.6ms      0.66ms        1.0ms       2.8x
  AG    s0_b6           2.7ms      0.67ms        0.9ms       3.0x
  AG    s0_b7           2.7ms      0.68ms        0.8ms       3.2x
  AG    s0_b8           2.6ms      0.65ms        0.9ms       3.0x
  AG    s0_b9           2.7ms      0.66ms        0.9ms       2.9x
  AG    s0_b10          2.6ms      0.65ms        0.9ms       2.8x
  AG    s0_b11          2.7ms      0.66ms        1.0ms       2.7x
  AG    s0_b12          2.7ms      0.68ms        0.9ms       3.1x
  AG    s0_b13          2.7ms      0.68ms        0.9ms       2.9x
  AG    s0_b14          2.6ms      0.65ms        0.9ms       2.9x
  AG    s0_b15          2.6ms      0.66ms        0.9ms       2.9x
  AG    s0_b16          2.6ms      0.64ms        0.9ms       2.7x
  AG    s0_b17          2.6ms      0.64ms        0.8ms       3.1x
  AG    s0_b18          2.5ms      0.64ms        0.8ms       3.1x
  AG    s0_b19          2.5ms      0.63ms        0.9ms       2.7x
  AG    s0_b20          2.6ms      0.64ms        1.0ms       2.6x
  AG    s0_b21          2.6ms      0.65ms        0.9ms       2.8x
  AG    s0_b22          2.7ms      0.68ms        1.0ms       2.8x
  AG    s0_b23          2.6ms      0.65ms        0.9ms       3.0x
  AG    s0_b24          2.6ms      0.64ms        1.0ms       2.7x
  AG    s0_b25          2.6ms      0.65ms        0.9ms       2.9x
  AG    s0_b26          2.6ms      0.66ms        1.0ms       2.6x
  AG    s0_b27          2.6ms      0.66ms        0.9ms       3.0x
  AG    s0_b28          2.6ms      0.65ms        1.0ms       2.7x
  AG    s0_b29          2.6ms      0.66ms        1.0ms       2.6x
  AG    s0_b30          2.6ms      0.65ms        1.0ms       2.7x
  AG    s0_b31          2.5ms      0.64ms        0.9ms       2.9x
  AG    s0_b32          2.6ms      0.66ms        0.9ms       2.9x
  AG    s0_b33          2.5ms      0.63ms        0.9ms       2.9x
  AG    s0_b34          2.4ms      0.61ms        1.0ms       2.5x
  AG    s0_b35          2.5ms      0.62ms        0.9ms       2.7x
  AG    s2_b0           2.6ms      0.64ms        1.0ms       2.6x
  AG    s2_b1           2.5ms      0.61ms        0.8ms       3.0x
  AG    s2_b2           2.6ms      0.65ms        0.9ms       2.9x
  AG    s2_b3           2.5ms      0.63ms        1.0ms       2.6x
  AG    s2_b4           2.6ms      0.64ms        1.0ms       2.5x
  AG    s2_b5           2.6ms      0.65ms        0.9ms       2.8x
  AG    s2_b6           2.6ms      0.64ms        0.8ms       3.3x
  AG    s2_b7           2.6ms      0.65ms        0.8ms       3.4x
  AG    s2_b8           2.6ms      0.64ms        0.9ms       2.7x
  AG    s2_b9           2.5ms      0.63ms        0.8ms       3.0x
  AG    s2_b10          2.5ms      0.64ms        0.8ms       3.2x
  AG    s2_b11          2.6ms      0.64ms        0.6ms       4.0x
  AG    s2_b12          2.7ms      0.69ms        0.6ms       4.5x
  AG    s2_b13          2.7ms      0.67ms        0.6ms       4.6x
  AG    s2_b14          2.7ms      0.66ms        0.6ms       4.2x
  AG    s2_b15          2.6ms      0.64ms        0.5ms       4.9x
  AG    s2_b16          2.7ms      0.67ms        0.4ms       6.6x
  AG    s2_b17          2.5ms      0.63ms        0.4ms       7.2x
  AG    s2_b18          2.5ms      0.63ms        0.4ms       6.0x
  AG    s2_b19          2.5ms      0.63ms        0.4ms       6.6x
  AG    s2_b20          2.5ms      0.63ms        0.4ms       7.0x
  AG    s2_b21          2.5ms      0.63ms        0.3ms       9.5x
  AG    s2_b22          2.5ms      0.62ms        0.3ms       8.7x
  AG    s2_b23          2.5ms      0.63ms        0.4ms       6.4x
  AG    s2_b24          2.6ms      0.65ms        0.4ms       6.3x
  AG    s2_b25          2.6ms      0.65ms        0.4ms       7.4x
  AG    s2_b26          2.6ms      0.65ms        0.3ms       9.8x
  AG    s2_b27          2.6ms      0.65ms        0.3ms       8.0x
  AG    s2_b28          2.5ms      0.63ms        0.4ms       6.6x
  AG    s2_b29          4.1ms      1.03ms        0.5ms       9.1x
  AG    s2_b30          2.5ms      0.62ms        0.3ms       8.0x
  AG    s2_b31          2.5ms      0.64ms        0.3ms       9.7x
  AG    s2_b32          2.5ms      0.63ms        0.3ms       8.2x
  AG    s2_b33          2.4ms      0.60ms        0.4ms       5.8x
  AG    s2_b34          2.5ms      0.61ms        0.4ms       6.0x
  AR    s0_b0           0.7ms      0.17ms        0.7ms       1.0x
  AR    s0_b1           0.8ms      0.19ms        0.8ms       1.0x
  AR    s0_b2           0.9ms      0.22ms        0.9ms       1.0x
  AR    s0_b3           0.9ms      0.22ms        0.9ms       1.0x
  AR    s0_b4           0.9ms      0.23ms        0.9ms       1.0x
  AR    s0_b5           0.9ms      0.23ms        0.9ms       1.0x
  AR    s0_b6           1.0ms      0.24ms        1.0ms       1.0x
  AR    s0_b7           0.9ms      0.24ms        0.9ms       1.0x
  AR    s0_b8           0.9ms      0.23ms        0.9ms       1.0x
  AR    s0_b9           0.9ms      0.23ms        0.9ms       1.0x
  AR    s0_b10          1.0ms      0.24ms        1.0ms       1.0x
  AR    s0_b11          0.9ms      0.23ms        0.9ms       1.0x
  AR    s0_b12          1.0ms      0.24ms        1.0ms       1.0x
  AR    s0_b13          1.0ms      0.24ms        1.0ms       1.0x
  AR    s0_b14          0.9ms      0.23ms        0.9ms       1.0x
  AR    s0_b15          1.0ms      0.25ms        1.0ms       1.0x
  AR    s0_b16          0.9ms      0.24ms        0.9ms       1.0x
  AR    s0_b17          1.1ms      0.27ms        1.1ms       1.0x
  AR    s0_b18          0.8ms      0.21ms        0.8ms       1.0x
  AR    s0_b19          0.8ms      0.21ms        1.1ms       0.8x
  AR    s0_b20          0.8ms      0.21ms        1.0ms       0.8x
  AR    s0_b21          0.8ms      0.21ms        1.1ms       0.8x
  AR    s0_b22          0.9ms      0.22ms        1.1ms       0.8x
  AR    s0_b23          0.9ms      0.21ms        1.1ms       0.8x
  AR    s0_b24          0.9ms      0.21ms        1.1ms       0.8x
  AR    s0_b25          0.9ms      0.22ms        1.1ms       0.8x
  AR    s0_b26          0.9ms      0.22ms        1.1ms       0.8x
  AR    s0_b27          0.9ms      0.21ms        1.1ms       0.8x
  AR    s0_b28          1.1ms      0.29ms        1.5ms       0.8x
  AR    s0_b29          0.9ms      0.22ms        1.1ms       0.8x
  AR    s0_b30          0.9ms      0.22ms        1.3ms       0.7x
  AR    s0_b31          1.0ms      0.26ms        1.4ms       0.7x
  AR    s0_b32          0.9ms      0.23ms        1.4ms       0.7x
  AR    s0_b33          0.9ms      0.22ms        1.3ms       0.7x
  AR    s0_b34          0.9ms      0.24ms        1.4ms       0.7x
  AR    s0_b35          1.0ms      0.26ms        1.5ms       0.7x
  AR    s2_b0           0.7ms      0.18ms        0.7ms       1.0x
  AR    s2_b1           0.9ms      0.23ms        0.9ms       1.0x
  AR    s2_b2           0.9ms      0.23ms        0.9ms       1.0x
  AR    s2_b3           0.9ms      0.22ms        0.9ms       1.0x
  AR    s2_b4           0.9ms      0.22ms        0.9ms       1.0x
  AR    s2_b5           0.9ms      0.22ms        0.9ms       1.0x
  AR    s2_b6           0.9ms      0.22ms        0.9ms       1.0x
  AR    s2_b7           0.8ms      0.21ms        0.8ms       1.0x
  AR    s2_b8           0.9ms      0.21ms        0.9ms       1.0x
  AR    s2_b9           0.8ms      0.21ms        0.8ms       1.0x
